"측정일자","권역코드","권역명","측정소코드","측정소명","미세먼지(㎍/㎥)","오존(ppm)","이산화질소농도(ppm)","일산화탄소농도(ppm)","아황산가스농도(ppm)","초미세먼지(㎍/㎥)"
"20201217","101","서북권","111201","마포구","24","0.008","0.04","0.6","0.003","17"
"20201217","102","동북권","111141","광진구","28","0.007","0.031","0.7","0.001","18"
"20201217","102","동북권","111142","성동구","25","0.01","0.041","0.6","0.003","16"
"20201217","102","동북권","111151","중랑구","28","0.01","0.037","0.6","0.004","14"
"20201217","102","동북권","111152","동대문구","27","0.009","0.037","0.6","0.003","19"
"20201217","102","동북권","111161","성북구","28","0.009","0.039","0.7","0.004","16"
"20201217","102","동북권","111171","도봉구","22","0.013","0.031","0.5","0.002","17"
"20201217","102","동북권","111291","강북구","31","0.012","0.028","0.6","0.003","18"
"20201217","102","동북권","111311","노원구","31","0.011","0.034","0.7","0.004","22"
"20201217","103","서남권","111212","강서구","29","0.011","0.034","0.3","0.004","15"
"20201217","103","서남권","111221","구로구","28","0.011","0.035","0.5","0.005","12"
"20201217","103","서남권","111231","영등포구","24","0.009","0.035","0.6","0.004","15"
"20201217","103","서남권","111241","동작구","29","0.01","0.036","0.5","0.003","18"
"20201217","103","서남권","111251","관악구","22","0.009","0.04","0.6","0.004","13"
"20201217","103","서남권","111281","금천구","32","0.01","0.037","0.7","0.004","17"
"20201217","103","서남권","111301","양천구","31","0.009","0.039","0.6","0.004","18"
"20201217","104","동남권","111261","강남구","26","0.011","0.034","0.6","0.003","18"
"20201217","104","동남권","111262","서초구","25","0.01","0.037","0.4","0.004","13"
"20201217","104","동남권","111273","송파구","28","0.01","0.038","0.6","0.004","18"
"20201217","104","동남권","111274","강동구","36","0.009","0.04","0.6","0.003","23"
"20201216","100","도심권","111121","중구","28","0.02","0.016","0.4","0.003","14"
"20201216","100","도심권","111123","종로구","22","0.02","0.016","0.4","0.003","13"
"20201216","100","도심권","111131","용산구","31","0.015","0.017","0.4","0.003","10"
"20201216","101","서북권","111181","은평구","20","0.023","0.014","0.6","0.004","10"
"20201216","101","서북권","111191","서대문구","16","0.02","0.016","0.4","0.005","11"
"20201216","101","서북권","111201","마포구","19","0.016","0.021","0.5","0.003","11"
"20201216","102","동북권","111141","광진구","20","0.017","0.014","0.4","0.001","12"
"20201216","102","동북권","111142","성동구","19","0.023","0.023","0.4","0.004","11"
"20201216","102","동북권","111151","중랑구","20","0.018","0.02","0.4","0.004","11"
"20201216","102","동북권","111152","동대문구","19","0.021","0.014","0.4","0.003","12"
"20201216","102","동북권","111161","성북구","23","0.018","0.02","0.7","0.004","9"
"20201216","102","동북권","111171","도봉구","15","0.023","0.013","0.3","0.002","11"
"20201216","102","동북권","111291","강북구","26","0.021","0.012","0.4","0.004","13"
"20201216","102","동북권","111311","노원구","25","0.022","0.016","0.4","0.003","16"
"20201216","103","서남권","111212","강서구","23","0.017","0.02","0.3","0.004","13"
"20201216","103","서남권","111221","구로구","24","0.02","0.019","0.3","0.004","7"
"20201216","103","서남권","111231","영등포구","18","0.017","0.02","0.5","0.003","11"
"20201216","103","서남권","111241","동작구","22","0.019","0.019","0.4","0.003","13"
"20201216","103","서남권","111251","관악구","17","0.017","0.022","0.4","0.004","9"
"20201216","103","서남권","111281","금천구","23","0.019","0.021","0.4","0.003","14"
"20201216","103","서남권","111301","양천구","25","0.016","0.023","0.5","0.004","13"
"20201216","104","동남권","111261","강남구","18","0.02","0.017","0.4","0.004","12"
"20201216","104","동남권","111262","서초구","20","0.021","0.018","0.3","0.004","7"
"20201216","104","동남권","111273","송파구","20","0.02","0.022","0.5","0.003","11"
"20201216","104","동남권","111274","강동구","25","0.019","0.02","0.4","0.003","15"
"20201215","100","도심권","111121","중구","28","0.023","0.013","0.4","0.003","12"
"20201215","100","도심권","111123","종로구","19","0.023","0.014","0.4","0.004","11"
"20201215","100","도심권","111131","용산구","24","0.016","0.015","0.4","0.003","8"
"20201215","101","서북권","111181","은평구","16","0.023","0.014","0.6","0.004","8"
"20201215","101","서북권","111191","서대문구","12","0.021","0.014","0.3","0.005","7"
"20201215","101","서북권","111201","마포구","17","0.016","0.019","0.4","0.003","8"
"20201215","102","동북권","111141","광진구","16","0.017","0.013","0.4","0.001","10"
"20201215","102","동북권","111142","성동구","16","0.024","0.02","0.4","0.003","9"
"20201215","102","동북권","111151","중랑구","16","0.019","0.019","0.4","0.004","8"
"20201215","102","동북권","111152","동대문구","16","0.022","0.013","0.4","0.003","10"
"20201215","102","동북권","111161","성북구","20","0.019","0.018","0.7","0.004","6"
"20201215","102","동북권","111171","도봉구","10","0.028","0.006","0.3","0.002","9"
"20201215","102","동북권","111291","강북구","19","0.023","0.008","0.3","0.004","10"
"20201215","102","동북권","111311","노원구","18","0.026","0.011","0.4","0.003","11"
"20201215","103","서남권","111212","강서구","18","0.022","0.015","0.2","0.004","9"
"20201215","103","서남권","111221","구로구","21","0.021","0.016","0.3","0.004","4"
"20201215","103","서남권","111231","영등포구","17","0.018","0.018","0.4","0.003","9"
"20201215","103","서남권","111241","동작구","23","0.02","0.016","0.3","0.003","4"
"20201215","103","서남권","111251","관악구","15","0.019","0.019","0.4","0.004","7"
"20201215","103","서남권","111281","금천구","20","0.022","0.009","0.4","0.003","11"
"20201215","103","서남권","111301","양천구","22","0.018","0.019","0.4","0.003","10"
"20201215","104","동남권","111261","강남구","15","0.022","0.014","0.4","0.004","10"
"20201215","104","동남권","111262","서초구","18","0.021","0.018","0.2","0.004","6"
"20201215","104","동남권","111273","송파구","17","0.021","0.019","0.4","0.003","8"
"20201215","104","동남권","111274","강동구","19","0.022","0.015","0.4","0.003","12"
"20201214","100","도심권","111121","중구","29","0.022","0.012","0.4","0.002","12"
"20201214","100","도심권","111123","종로구","23","0.023","0.012","0.4","0.003","12"
"20201214","100","도심권","111131","용산구","32","0.017","0.012","0.3","0.003","10"
"20201214","101","서북권","111181","은평구","18","0.024","0.012","0.5","0.004","9"
"20201214","101","서북권","111191","서대문구","15","0.022","0.011","0.3","0.004","8"
"20201214","101","서북권","111201","마포구","18","0.016","0.017","0.4","0.003","7"
"20201214","102","동북권","111141","광진구","19","0.017","0.01","0.4","0.001","11"
"20201214","102","동북권","111142","성동구","16","0.025","0.018","0.3","0.003","10"
"20201214","102","동북권","111151","중랑구","19","0.019","0.017","0.4","0.003","10"
"20201214","102","동북권","111152","동대문구","18","0.022","0.01","0.4","0.002","12"
"20201214","102","동북권","111161","성북구","24","0.02","0.015","0.6","0.003","8"
"20201214","102","동북권","111171","도봉구","15","0.027","0.005","0.3","0.002","10"
"20201214","102","동북권","111291","강북구","22","0.023","0.007","0.3","0.003","11"
"20201214","102","동북권","111311","노원구","21","0.022","0.011","0.3","0.003","13"
"20201214","103","서남권","111212","강서구","23","0.022","0.013","0.2","0.004","10"
"20201214","103","서남권","111221","구로구","24","0.022","0.014","0.3","0.004","5"
"20201214","103","서남권","111231","영등포구","19","0.018","0.015","0.4","0.003","10"
"20201214","103","서남권","111241","동작구","26","0.02","0.015","0.3","0.002","12"
"20201214","103","서남권","111251","관악구","18","0.019","0.017","0.4","0.003","8"
"20201214","103","서남권","111281","금천구","25","0.022","0.016","0.4","0.003","12"
"20201214","103","서남권","111301","양천구","25","0.019","0.015","0.4","0.003","12"
"20201214","104","동남권","111261","강남구","17","0.021","0.012","0.4","0.003","11"
"20201214","104","동남권","111262","서초구","21","0.022","0.015","0.2","0.003","7"
"20201214","104","동남권","111273","송파구","20","0.021","0.018","0.4","0.003","11"
"20201214","104","동남권","111274","강동구","22","0.022","0.013","0.4","0.002","13"
"20201213","100","도심권","111121","중구","42","0.018","0.028","0.5","0.003","27"
"20201213","100","도심권","111123","종로구","36","0.02","0.025","0.6","0.003","25"
"20201213","100","도심권","111131","용산구","39","0.013","0.024","0.5","0.003","22"
"20201213","101","서북권","111181","은평구","30","0.025","0.018","0.6","0.004","23"
"20201213","101","서북권","111191","서대문구","26","0.02","0.023","0.5","0.004","14"
"20201213","101","서북권","111201","마포구","30","0.016","0.03","0.6","0.003","21"
"20201213","102","동북권","111141","광진구","36","0.012","0.019","0.6","0.002","27"
"20201213","102","동북권","111142","성동구","34","0.019","0.034","0.5","0.003","25"
"20201213","102","동북권","111151","중랑구","38","0.016","0.028","0.5","0.003","23"
"20201213","102","동북권","111152","동대문구","33","0.016","0.026","0.5","0.003","27"
"20201213","102","동북권","111161","성북구","38","0.015","0.029","0.8","0.003","22"
"20201213","102","동북권","111171","도봉구","34","0.02","0.02","0.4","0.002","26"
"20201213","102","동북권","111291","강북구","39","0.018","0.02","0.5","0.003","24"
"20201213","102","동북권","111311","노원구","37","0.023","0.022","0.5","0.003","29"
"20201213","103","서남권","111212","강서구","37","0.016","0.031","0.3","0.004","23"
"20201213","103","서남권","111221","구로구","37","0.016","0.029","0.4","0.004","23"
"20201213","103","서남권","111231","영등포구","33","0.014","0.031","0.6","0.003","24"
"20201213","103","서남권","111241","동작구","38","0.017","0.028","0.5","0.002","26"
"20201213","103","서남권","111251","관악구","30","0.015","0.031","0.5","0.003","20"
"20201213","103","서남권","111281","금천구","37","0.02","0.028","0.5","0.003","25"
"20201213","103","서남권","111301","양천구","40","0.013","0.033","0.6","0.004","25"
"20201213","104","동남권","111261","강남구","32","0.015","0.027","0.6","0.003","27"
"20201213","104","동남권","111262","서초구","33","0.017","0.027","0.4","0.003","24"
"20201213","104","동남권","111273","송파구","34","0.017","0.03","0.5","0.003","24"
"20201213","104","동남권","111274","강동구","42","0.017","0.025","0.5","0.003","31"
"20201212","100","도심권","111121","중구","64","0.023","0.027","0.6","0.004","39"
"20201212","100","도심권","111123","종로구","56","0.026","0.022","0.6","0.004","35"
"20201212","100","도심권","111131","용산구","52","0.017","0.022","0.5","0.004","30"
"20201212","101","서북권","111181","은평구","53","0.022","0.023","0.7","0.004","35"
"20201212","101","서북권","111191","서대문구","47","0.02","0.026","0.7","0.006","23"
"20201212","101","서북권","111201","마포구","47","0.018","0.033","0.6","0.004","32"
"20201212","102","동북권","111141","광진구","52","0.016","0.019","0.7","0.002","35"
"20201212","102","동북권","111142","성동구","48","0.025","0.035","0.6","0.004","33"
"20201212","102","동북권","111151","중랑구","57","0.018","0.031","0.7","0.004","33"
"20201212","102","동북권","111152","동대문구","49","0.022","0.024","0.6","0.004","37"
"20201212","102","동북권","111161","성북구","57","0.017","0.031","0.7","0.003","31"
"20201212","102","동북권","111171","도봉구","52","0.025","0.017","0.5","0.003","38"
"20201212","102","동북권","111291","강북구","61","0.022","0.018","0.6","0.004","35"
"20201212","102","동북권","111311","노원구","62","0.022","0.029","0.7","0.004","46"
"20201212","103","서남권","111212","강서구","60","0.021","0.029","0.4","0.005","33"
"20201212","103","서남권","111221","구로구","55","0.022","0.027","0.5","0.004","31"
"20201212","103","서남권","111231","영등포구","48","0.018","0.03","0.7","0.004","34"
"20201212","103","서남권","111241","동작구","59","0.021","0.028","0.5","0.003","35"
"20201212","103","서남권","111251","관악구","45","0.02","0.03","0.6","0.004","28"
"20201212","103","서남권","111281","금천구","57","0.021","0.032","0.6","0.004","36"
"20201212","103","서남권","111301","양천구","61","0.019","0.031","0.6","0.004","35"
"20201212","104","동남권","111261","강남구","46","0.022","0.026","0.6","0.004","36"
"20201212","104","동남권","111262","서초구","54","0.021","0.027","0.4","0.004","33"
"20201212","104","동남권","111273","송파구","51","0.02","0.034","0.6","0.005","35"
